title,author,content
무지개를 사랑한 걸 , 허영자,"<br>무지개를 사랑한 걸 후회하지 말자<br>풀잎에 맺힌 이슬, 땅바닥을 기는 개미<br>그런 미물을 사랑한 걸 결코 부끄러워하지 말자<br>그 덧없음<br>그 사소함<br>그 하잘것 없음이<br>그때 사랑하던 때에<br>순금보다 값지고<br>영원보다 길었던 걸 새겨두자<br>눈 멀었던 그 시간<br>이 세상 무엇과도 바꾸지 않을<br>기쁨이며 어여쁨이었던 걸<br>길이 길이 마음에 새겨두자<br>"
무지개를 위하여 , 곽재구,<br>영혼은 어디에 있어요?<br>영혼의 강은 찾을 수 있어요?<br>영혼도 숨을 쉬나요?<br>영혼의 날개를 본 적 있어요?<br>그걸 좀 보여주세요<br>당신의 가슴에서<br>내 가슴에 이르는 저 기나긴<br>다리의 이름은 무엇인지요?<br>색색의 꿈으로 빚어놓은<br>저 섬세한 바람의 술렁거림은 무엇인지요?<br>한 번도 본 일이 없고<br>한 번도 꿈꾼 적 없으면서<br>그냥 그렇게 가슴에 와 부서지는<br>저 그리운 빛들의 축제는 또<br>무어라고 부르지요?
물망초 , 김남조,<br>기억해 주어요<br>부디 날 기억해 주어요<br>나야 이대로 못잊는 연보라의 물망초지만<br>혹시는 날 잊으려 바라시면은<br>유순히 편안스레 잊어라도 주어요<br>나야 언제나 못잊는 꽃이름의 물망초지만<br>깜깜한 밤에 속 잎파리 피어나는<br>나무들의 기쁨<br>당신 그늘에 등불 없이 서 있어도<br>달밤 같은 위로<br>사람과 꽃이<br>영혼의 길을 트고 살았을 적엔<br>미소와 도취만이<br>큰 배 같던 걸<br>당신이 간 후<br>바람결에 내버린 꽃빛 연보라는<br>못잊어 넋을 우는<br>물망초지만<br>기억해 주어요<br>지금은 눈도 먼<br>물망초지만
민들레 꽃씨들은 어디로 , 곽재구,"<br>그날<br>당신이 높은 산을<br>오르던 도중<br>후, 하고 바람에 날려보낸<br>민들레 꽃씨들은 다 어디로 갔을까요<br>하릴없이<br>무너지는 내 마음이<br>파, 하고 바람에 날려보낸<br>그 많은<br>민들레 꽃씨들은 다 어디로 갔을까요."
민들레 , 최동현,"<br>먼 산에 아직 바람이 찬데<br>가느다란 햇살이 비치는<br>시멘트 층계 사이에<br>노란 꽃이 피었다.<br>나는 배고픈 것도 잊어버리고<br>잠시 황홀한 생각에 잠긴다.<br>무슨 모진 그리움들이 이렇게<br>고운 꽃이 되는 것일까.<br>모진 세월 다 잊어버리고<br>정신없이 살아온 나를<br>이렇듯 정신없이 붙들고 있는 것일까.<br>작은 꽃 이파리 하나로도, 문득<br>세상은 이렇게 환한데<br>나는 무엇을 좇아 늘 몸이 아픈가<br>황홀한 슬픔으로 넋을 잃고<br>이렇듯 햇빛 맑은 날<br>나는 잠시 네 곁에서 아득하구나."
바람부는 날에는 너에게로 가고 싶다 , 황청원 ,<br>바람부는 날에는<br>너에게로 가고 싶다<br>잔잔히 반짝이는<br>물결의 비늘을 헤치며<br>우울한 너의 영혼을 껴 안으러<br>수면 위에 내려 앉은<br>흐린 물안개에 젖어도 좋으니<br>피리 소리처럼 흘러서 흘러서<br>너의 집 문 밖<br>늦가을 빛 단풍나뭇잎이 지면<br>거기 함께 흙이 되더라도<br>너에게 밟히는 그런 흙이 되더라도
바람 부는 날 , 김종해,"<br>사랑하지 않는 일보다 사랑하는 일이 더욱 괴로운 날,<br>나는 지하철을 타고 당신에게로 갑니다.<br>날마다 가고 또 갑니다.<br>어둠뿐인 외줄기 지하 통로로 손전등을 비추며<br>나는 당신에게로 갑니다.<br>밀감보다 더 작은 불빛 하나 갖고서<br>당신을 향해 갑니다.<br>가서는 오지 않아도 좋을 일방통행의 외길,<br>당신을 향해서만 가고 있는 지하철을 타고<br>아무도 내리지 않는 숨은 역으로<br>작은 불빛 비추며 나는 갑니다.<br>가랑잎이라도 떨어져서 마음마저 더욱 여린 날,<br>사랑하는 일보다 사랑하지 않는 일이 더욱 괴로운 날,<br>그래서 바람이 부는 날은<br>지하철을 타고 당신에게로 갑니다."
바람꽃 앓이 , 정우경,<br>그대가 멀리 떠난다기에<br>내 먼저 그곳에 가<br>먼 산 한 송이<br>뽀오얀 바람꽃으로<br>떠나는 그대 배웅했지요<br>언젠가 꼭 다시 오신다기에<br>언덕배기 바람 위에 걸터앉아<br>뽀오얀 바람꽃으로<br>떠나간 그대 기다렸지요<br>몇 차례 단풍 지고<br>아지랑이 아리아리 피어올라도<br>소식 한 장 없는 그대<br>그대가 멀리 떠난다기에<br>언제든 다시 돌아오시라고<br>내 먼저 그곳에 가<br>먼 산 한 송이 뽀오얀 바람꽃으로<br>그 옛날 떠나는 그대를<br>아무런 말 없이 보냈었건만......
바람결의 속삭임 , 정우경,<br>어느 바람결에<br>낯익은 샴푸향기 실려오면<br>어딘가에서 나도<br>그대의 그 향기를<br>맡고 있으리라 생각해주오<br>그대의 머릿결을 스치던<br>그 바람이<br>지금 나의 가슴을<br>스치고 있다고.
바다 , 이성복,<br>서러움이 내게 말 걸었지요<br>나는 아무 대답도 안했어요<br>서러움이 날 따라왔어요<br>나는 달아나지 않고<br>그렇게 우리는 먼 길을 갔어요<br>눈앞을 가린 소나무 숲가에서<br>서러움이 숨고<br>한순간 더 참고 나아가다<br>불현듯 나는 보았습니다<br>짙푸른 물굽이를 등지고<br>흰 물거품 입에 물고<br>서러움이 서러움이 달려오고 있었습니다<br>엎어지고 무너지면서도 내게 손 흔들었습니다<br>
바다가 그리울 때 , 신미영,<br>바다가 그리울 때가 있다<br>못견디게 그리워서 바다이고 싶을 때가 있다<br>산다는 것이<br>한 걸음 한 걸음 앞으로만 내딛는다는 것이<br>얼마나 힘든 일이라는 것을 몰랐을 땐<br>바다를 알지 못했다<br>끝없는 깊음과 어둠이 온통 두려움의 대상일 뿐<br>바다는 잊어도 좋았다<br>시간 속으로 걸어들어 갈수록<br>탑은 쌓는 것이 아니라 자꾸 무너뜨려<br>수평선을 만드는 일이라는 걸 비로소<br>알았을 때 바다가 그리웠다<br>그 거대한 물결 앞에 서면<br>나는 한 점 녹아들어가<br>없어져도 좋을 왜소함이 자꾸 편안하다<br>바다가 그리울 땐 서해로 간다<br>시간 반만 달리면 마주하는 대천의 바다는<br>언제나 그대로인 것 같지만<br>또 언제나 같은 표정은 아니다<br>고운 모래를 밟으며 바다에 서면<br>고래를 품고도 풍랑을 만나고도<br>고요히 잠재울 줄 아는 넉넉함이 가슴에 스미는 것 같다<br>가끔 바다가 그리울 때가 있다<br>살아갈수록 점점 바다가 그리워질 때가 많아진다
바다는 지금 , 김정희,<br>내 좋은 바다는 지금<br>어떤 모습일까<br>새벽부터 내리는 겨울비의 슬픔을<br>소리 없이 받아내고 있겠지<br>겨울비의 슬픔이 다 마를 때까지<br>가슴 가득 슬픔이 차면<br>어느 때든 쏟아부을 수 있는 바다를 가진 하늘은<br>얼마나 행복할까<br>맑은 날 하늘로 다시 돌아갈 꿈을 꾸는 바다는 또<br>얼마나 행복할까<br>나와 당신도 그럴 수 있다면<br>바다와 하늘처럼<br>가슴과 가슴으로 젖을 수 있다면<br>
바보 같은 독백 , 정우경 ,<br>이제는 서로 모르고 살자고<br>아무리 그리워도 잊고 살자고<br>맘에 없는 빈소리를 내가 했어도<br>어찌 그러자고 끄덕이나요<br>나의 거짓 말솜씨에 속아준<br>그대의 눈빛이<br>지금까지 쌓아온 내 사랑만큼<br>서럽게 서럽게 미워집니다<br>이제는 다시 만나지 말자고<br>아무리 보고파도 참고 살자고<br>하기 싫은 빈소리를 내가 했어도<br>어찌 그러자고 미소짓나요<br>아무것도 모르면서 잊자고만 하는<br>바보 같은 내 마음을<br>그냥 바라보고만 있는 그대 미소마저<br>서럽게 서럽게 미워집니다.
발왕산에 가보셨나요 , 고두현,"<br>용평 발왕산 꼭대기<br>부챗살 같은 숲 굽어보며<br>곤돌라를 타고 올라갔더니<br>전망대 이층 식당 벽을<br>여기 누구 왔다 간다, 하고<br>빼곡이 메운 이름들 중에<br>통 잊을 수 없는 글귀 하나.<br>'아빠 그 동안 말 안드러서<br>좨송해요. 아프로는 잘 드러께요'<br>하, 녀석 어떻게 눈치챘을까.<br>높은 자리에 오르면<br>누구나 다<br>잘못을 빌고 싶어진다는 걸.<br>"
발자국 , 오세영,"<br>누가 밟고 갔을까,<br>진흙밭에 찍힌 숲 속의 작은 발자국 하나<br>지난 밤에 내린 빗물로<br>푸른 하늘이 고여 있다.<br>하늘에<br>흰구름 하나 떠 있다.<br>나비 한 마리 나래 접고<br>적막하게 자신을 비쳐보는<br>오후,<br>초가을 단풍이 곱다.<br>내 가슴에 남겨놓은 당신의<br>발자국 하나.<br><br>"
발자국 , 김명수,<br>바닷가 고요한 백사장 위에<br>발자국 흔적 하나 남아 있었네<br>파도가 밀려와 그걸 지우네<br>발자국 흔적 어디로 갔나?<br>바다가 아늑히 품어주었네<br>
밤기차 , 이상희,<br>의자는 달리고<br>추억은 날뛴다<br>창밖 검은 바다 저 멀리<br>먼 북소리 물거품처럼<br>둥 둥 둥 떠오르는 얼굴들<br>스쳐 달리는 마른 번개 속<br>
밤 편지 , 곽재구,<br>늦은 밤<br>구례구역 앞을 흐르는<br>섬진강변을 걸었습니다<br>착한 산마을들이<br>소울음빛 꿈을 꾸는 동안<br>지리산 능선을 걸어 내려온 별들이<br>하동으로 가는 물길 위에<br>제 몸을 눕혔습니다<br>오랫동안<br>세상은 사랑할 만한 것이라고<br>생각했습니다<br>억압과 고통 또한 어두운 밤길과 같아서<br>날이 새면 봉숭아꽃 피는 마을<br>만날 수 있다고 믿었습니다<br>사랑하는 이여<br>나 아직 스무 살 첫 입맞춤의 추억<br>잊지 않았습니다<br>폭염 아래 맨발로 걷고 또 걸어<br>눈부신 바다에 이르렀을 때<br>무릎 꺾고 뜨겁게 껴안은<br>당신의 숨소리 잊지 않았습니다.
밤은 천 개의 눈을 , F. W. 버어딜론,<br>밤은 천 개의 눈을 가졌지만<br>낮은 단 하나뿐.<br>그러나 밝은 세상의 빛은 사라진다.<br>저무는 태양과 함께.<br><br>마음은 천 개의 눈을 가졌지만<br>가슴은 단 하나뿐.<br>그러나 한평생의 빛은 사라진다.<br>사랑이 다할 때면.<br>
배꽃 , 곽재구,<br>배꽃들은<br>황토산 자락에<br>연분홍 첫사랑의 숨결을 토해놓지<br>포옹하는 법<br>입맞춤하는 법<br>한없이 서툴어도<br>가슴의 뜨거움 하나로<br>황토산 자락 억세게 끌어안지<br>한번 들어봐<br>무릎 꿇고<br>귀 깊게 대고<br>어디서 피가 끓는지<br>어디서 슬픔의 그늘이 드리우는지<br>누구의 뼈가 제일 먼저 강을 건너는지<br>바보 같은 웃음<br>바보 같은 사랑뿐으로<br>이 세상 살아가는 일이<br>얼마나 힘들고 행복한 것인지<br>어깨 으스러질 듯<br>못생긴 산과 하늘 부둥켜안으며<br>배꽃들은<br>황토산 자락에<br>연분홍 첫사랑의 숨결을 토해놓지.
백지 , 김정미,<br>그대 계신 곳 어딘지 몰라 점만 찍습니다<br>이 높은 곳에서도 알 수가 없습니다<br>이쯤일까 저쯤일까 점만 찍습니다<br>점도 아닌 아무것도 찍을 수 없다면<br>그 마음 더 슬퍼 점만 찍습니다<br>그 점이 점점 작아져도 나는 좋습니다<br>그대 내 마음 느껴 어디선가 그 점 밟고 오실 테니<br>그대여 큰 점 되어 내게 어서 오소서
백합 , 곽재구,<br>당신이 고통으로 흔들리는 그 순간마다<br>내 마음의 깊은 골짜기에서<br>백합 한 송이 피어납니다<br>당신이 주체할 수 없는 정신의 방황으로<br>아름다운 긴 머리칼마저 흐트러뜨릴 때<br>내 마음의 뜨거운 골짜기에서<br>진실로 순결한 백합 한 송이 피어납니다<br>어느 날<br>당신은 나를 떠나겠지요<br>내가 한 번도 본 일이 없는 찬란한 바다<br>모든 파도가 슬픔으로 술렁이는<br>그날도 내 마음의 깊은 골짜기에<br>백합 한 송이 피어납니다.
백치 애인 , 신달자,"<br>나에겐 백치 애인이 있다.<br>그 바보의 됨됨이가 얼마나 나를 슬프게 하는지 모른다.<br>내가 얼마나 저를 사랑하는지를, 그리워하는지를 그는 모른다.<br>별 볼일 없이 우연히, 정말이지 우연히 저를 만나게 될까봐서<br>길거리의 한 모퉁이를 지켜 서 있는지를 그는 모른다.<br>제 단골 찻집에서 찻집 문이 열릴 때마다<br>불길 같은 애수의 눈을 쏟고 있는지를 그는 모른다.<br>길거리에서 백화점에서 또는 버스 속에서 시장에서,<br>행여 어떤 곳에도 네가 나타날 수 있으리라는 착각에<br>긴장된 얼굴을 하고 사방을 두리번거리는 이 
  안타까움을<br>그는 모른다. 밤이면 네게 줄 편지를 쓰고 
  또 쓰면서<br>결코 부치지 못하는 이 어리석음을 그는 모른다.<br>그는 아무것도 모른다. 적어도 내게 있어서 
  그는<br>아무것도 볼 수 없는 장님이며, 내 목소리를 듣지 못하는 귀머거리이며,<br>내게 한 마디 말도 해오지 않으니 그는 벙어리이다.<br>바보애인아. 너는 나를 떠난 그 어디서나 총명하고 과감하면서,<br>내게 와서 너는 백치가 되고 바보가 되는가.<br>그러나 나는 백치인 너를 사랑하며 바보인 너를 좋아한다.<br>우리가 불로 만나 타오를 수 없고 물로 만나 합쳐 흐를 수 없을 때,<br>너는 차라리 백치임이 다행이었을 것이다. 너는 그것을 알 것이다.<br>바보 애인아. 너는 그 허허로운 결과를 알고 먼저 네 마음을<br>돌처럼 굳혔는가. 그 돌 같은 침묵 속으로 
  네 감정을 가두어 두면서<br>스스로 너는 백치가 되어서 사랑을 영원하게 하는가.<br>바보 애인아. 세상은 날로 적막하여 제 얼굴을 드러내는 것이<br>큰 과업처럼 야단스럽고 또한 그처럼도 못하는 자는<br>절로 바보가 되기도 하는 세상이다. 그래, 바보가 되자.<br>바보인 너를 내가 사랑하고 백치인 네 영혼에 나를 묻으리라.<br>바보 애인아. 거듭 부르는 나의 백치 애인아. 잠에 빠지고<br>그 마지막 순간에 너를 부르며 잠에서 깬 그 첫 여명의 밝음을 비벼집고<br>너의 환상을 좇는 것을 너는 모른다. 너는 너무 모른다.<br>정말이지 너는 바보, 백치인가.<br>그래 백치이다. 우리는 바보가 되자. 이 세상에 아주 제일 가는<br>바보가 되어서 모르는 척하며 살자. 기억 속의 사람은 되지 말며<br>잊혀진 사람도 되지 말며 이렇게 모르는 척 살아가자.<br>우리가 언제 악수를 나누었으며 우리가 언제 마주앉아 차를 마셨던가.<br>길을 걷다가 어깨를 부딪고 지나가는 아무 상관없는 행인처럼<br>그렇게 모르는 척 살아가는 거다.<br>바보 애인아. 아무 상관없는 그런 관계에선 우리에게<br>결코 이별은 오지 않을 것이다.<br>그러나 너는 나의 애인이다. 백치 애인이다.<br>아, 영원한 나의 애인."
